coupleid,personid,time,time7c,gender,female,male,reldis,wrkstrs,wrkstrsc,wrkstrscb,wrkstrscw
56,111,0,-1.5,1,1,0,4.14,3,.00952380000000019,.00952380000000019,0
56,111,1,-1.35714285714286,1,1,0,3.29,2,-.9904762,.00952380000000019,-1
56,111,2,-1.21428571428571,1,1,0,2.02,2,-.9904762,.00952380000000019,-1
56,111,3,-1.07142857142857,1,1,0,4.11,5,2.0095238,.00952380000000019,2
56,111,4,-.928571428571429,1,1,0,2.61,3,.00952380000000019,.00952380000000019,0
56,111,5,-.785714285714286,1,1,0,3.15,2,-.9904762,.00952380000000019,-1
56,111,6,-.642857142857143,1,1,0,3.52,1,-1.9904762,.00952380000000019,-2
56,111,7,-.5,1,1,0,3.6,2,-.9904762,.00952380000000019,-1
56,111,8,-.357142857142857,1,1,0,5.2,4,1.0095238,.00952380000000019,1
56,111,9,-.214285714285714,1,1,0,3.77,4,1.0095238,.00952380000000019,1
56,111,10,-.0714285714285714,1,1,0,3.47,2,-.9904762,.00952380000000019,-1
56,111,11,.0714285714285714,1,1,0,4.17,4,1.0095238,.00952380000000019,1
56,111,12,.214285714285714,1,1,0,5.5,3,.00952380000000019,.00952380000000019,0
56,111,13,.357142857142857,1,1,0,3.55,4,1.0095238,.00952380000000019,1
56,111,14,.5,1,1,0,2.93,4,1.0095238,.00952380000000019,1
56,111,15,.642857142857143,1,1,0,3.51,2,-.9904762,.00952380000000019,-1
56,111,16,.785714285714286,1,1,0,4.4,4,1.0095238,.00952380000000019,1
56,111,17,.928571428571429,1,1,0,5.45,3,.00952380000000019,.00952380000000019,0
56,111,18,1.07142857142857,1,1,0,2.92,4,1.0095238,.00952380000000019,1
56,111,19,1.21428571428571,1,1,0,4.28,2,-.9904762,.00952380000000019,-1
56,111,20,1.35714285714286,1,1,0,4.25,3,.00952380000000019,.00952380000000019,0
56,112,0,-1.5,0,0,1,5.14,2,-.9904762,.199999990476191,-1.19047619047619
56,112,1,-1.35714285714286,0,0,1,5.38,4,1.0095238,.199999990476191,.80952380952381
56,112,2,-1.21428571428571,0,0,1,3.66,4,1.0095238,.199999990476191,.80952380952381
56,112,3,-1.07142857142857,0,0,1,4.24,3,.00952380000000019,.199999990476191,-.19047619047619
56,112,4,-.928571428571429,0,0,1,3.59,2,-.9904762,.199999990476191,-1.19047619047619
56,112,5,-.785714285714286,0,0,1,4.49,3,.00952380000000019,.199999990476191,-.19047619047619
56,112,6,-.642857142857143,0,0,1,6.23,5,2.0095238,.199999990476191,1.80952380952381
56,112,7,-.5,0,0,1,5.09,3,.00952380000000019,.199999990476191,-.19047619047619
56,112,8,-.357142857142857,0,0,1,4.57,3,.00952380000000019,.199999990476191,-.19047619047619
56,112,9,-.214285714285714,0,0,1,5.63,2,-.9904762,.199999990476191,-1.19047619047619
56,112,10,-.0714285714285714,0,0,1,4.45,4,1.0095238,.199999990476191,.80952380952381
56,112,11,.0714285714285714,0,0,1,5.55,4,1.0095238,.199999990476191,.80952380952381
56,112,12,.214285714285714,0,0,1,5.72,4,1.0095238,.199999990476191,.80952380952381
56,112,13,.357142857142857,0,0,1,5.39,3,.00952380000000019,.199999990476191,-.19047619047619
56,112,14,.5,0,0,1,5.62,2,-.9904762,.199999990476191,-1.19047619047619
56,112,15,.642857142857143,0,0,1,5.27,4,1.0095238,.199999990476191,.80952380952381
56,112,16,.785714285714286,0,0,1,4.76,2,-.9904762,.199999990476191,-1.19047619047619
56,112,17,.928571428571429,0,0,1,5.43,3,.00952380000000019,.199999990476191,-.19047619047619
56,112,18,1.07142857142857,0,0,1,5.6,4,1.0095238,.199999990476191,.80952380952381
56,112,19,1.21428571428571,0,0,1,5.37,2,-.9904762,.199999990476191,-1.19047619047619
56,112,20,1.35714285714286,0,0,1,4.32,4,1.0095238,.199999990476191,.80952380952381
57,113,0,-1.5,1,1,0,6.74,4,1.0095238,-.085714295238095,1.0952380952381
57,113,1,-1.35714285714286,1,1,0,4.59,3,.00952380000000019,-.085714295238095,.0952380952380952
57,113,2,-1.21428571428571,1,1,0,6.24,4,1.0095238,-.085714295238095,1.0952380952381
57,113,3,-1.07142857142857,1,1,0,5.79,2,-.9904762,-.085714295238095,-.904761904761905
57,113,4,-.928571428571429,1,1,0,4.86,2,-.9904762,-.085714295238095,-.904761904761905
57,113,5,-.785714285714286,1,1,0,7.87,3,.00952380000000019,-.085714295238095,.0952380952380952
57,113,6,-.642857142857143,1,1,0,4.38,1,-1.9904762,-.085714295238095,-1.9047619047619
57,113,7,-.5,1,1,0,6.47,3,.00952380000000019,-.085714295238095,.0952380952380952
57,113,8,-.357142857142857,1,1,0,4.72,3,.00952380000000019,-.085714295238095,.0952380952380952
57,113,9,-.214285714285714,1,1,0,4.89,2,-.9904762,-.085714295238095,-.904761904761905
57,113,10,-.0714285714285714,1,1,0,7.39,3,.00952380000000019,-.085714295238095,.0952380952380952
57,113,11,.0714285714285714,1,1,0,4.79,3,.00952380000000019,-.085714295238095,.0952380952380952
57,113,12,.214285714285714,1,1,0,6.74,2,-.9904762,-.085714295238095,-.904761904761905
57,113,13,.357142857142857,1,1,0,5.77,5,2.0095238,-.085714295238095,2.0952380952381
57,113,14,.5,1,1,0,4.68,3,.00952380000000019,-.085714295238095,.0952380952380952
57,113,15,.642857142857143,1,1,0,4.74,2,-.9904762,-.085714295238095,-.904761904761905
57,113,16,.785714285714286,1,1,0,5.38,3,.00952380000000019,-.085714295238095,.0952380952380952
57,113,17,.928571428571429,1,1,0,5.51,3,.00952380000000019,-.085714295238095,.0952380952380952
57,113,18,1.07142857142857,1,1,0,3.91,3,.00952380000000019,-.085714295238095,.0952380952380952
57,113,19,1.21428571428571,1,1,0,5.05,3,.00952380000000019,-.085714295238095,.0952380952380952
57,113,20,1.35714285714286,1,1,0,5.46,4,1.0095238,-.085714295238095,1.0952380952381
57,114,0,-1.5,0,0,1,5.47,4,1.0095238,.104761895238095,.904761904761905
57,114,1,-1.35714285714286,0,0,1,4.47,1,-1.9904762,.104761895238095,-2.0952380952381
57,114,2,-1.21428571428571,0,0,1,4.91,1,-1.9904762,.104761895238095,-2.0952380952381
57,114,3,-1.07142857142857,0,0,1,7.2,3,.00952380000000019,.104761895238095,-.0952380952380952
57,114,4,-.928571428571429,0,0,1,4.49,3,.00952380000000019,.104761895238095,-.0952380952380952
57,114,5,-.785714285714286,0,0,1,5.95,3,.00952380000000019,.104761895238095,-.0952380952380952
57,114,6,-.642857142857143,0,0,1,5.29,2,-.9904762,.104761895238095,-1.0952380952381
57,114,7,-.5,0,0,1,4.46,4,1.0095238,.104761895238095,.904761904761905
57,114,8,-.357142857142857,0,0,1,6.19,3,.00952380000000019,.104761895238095,-.0952380952380952
57,114,9,-.214285714285714,0,0,1,6.43,3,.00952380000000019,.104761895238095,-.0952380952380952
57,114,10,-.0714285714285714,0,0,1,5.7,4,1.0095238,.104761895238095,.904761904761905
57,114,11,.0714285714285714,0,0,1,6.85,4,1.0095238,.104761895238095,.904761904761905
57,114,12,.214285714285714,0,0,1,4.23,3,.00952380000000019,.104761895238095,-.0952380952380952
57,114,13,.357142857142857,0,0,1,6.93,3,.00952380000000019,.104761895238095,-.0952380952380952
57,114,14,.5,0,0,1,4.78,3,.00952380000000019,.104761895238095,-.0952380952380952
57,114,15,.642857142857143,0,0,1,6.73,5,2.0095238,.104761895238095,1.9047619047619
57,114,16,.785714285714286,0,0,1,6.02,4,1.0095238,.104761895238095,.904761904761905
57,114,17,.928571428571429,0,0,1,5.12,4,1.0095238,.104761895238095,.904761904761905
57,114,18,1.07142857142857,0,0,1,6.33,2,-.9904762,.104761895238095,-1.0952380952381
57,114,19,1.21428571428571,0,0,1,6.61,4,1.0095238,.104761895238095,.904761904761905
57,114,20,1.35714285714286,0,0,1,4.73,2,-.9904762,.104761895238095,-1.0952380952381
58,115,0,-1.5,1,1,0,5.26,3,.00952380000000019,-.228571438095238,.238095238095238
58,115,1,-1.35714285714286,1,1,0,6.11,2,-.9904762,-.228571438095238,-.761904761904762
58,115,2,-1.21428571428571,1,1,0,2.97,2,-.9904762,-.228571438095238,-.761904761904762
58,115,3,-1.07142857142857,1,1,0,4.2,3,.00952380000000019,-.228571438095238,.238095238095238
58,115,4,-.928571428571429,1,1,0,4.2,2,-.9904762,-.228571438095238,-.761904761904762
58,115,5,-.785714285714286,1,1,0,5.28,3,.00952380000000019,-.228571438095238,.238095238095238
58,115,6,-.642857142857143,1,1,0,4.88,2,-.9904762,-.228571438095238,-.761904761904762
58,115,7,-.5,1,1,0,3.65,3,.00952380000000019,-.228571438095238,.238095238095238
58,115,8,-.357142857142857,1,1,0,4.29,1,-1.9904762,-.228571438095238,-1.76190476190476
58,115,9,-.214285714285714,1,1,0,2.28,4,1.0095238,-.228571438095238,1.23809523809524
58,115,10,-.0714285714285714,1,1,0,3.59,3,.00952380000000019,-.228571438095238,.238095238095238
58,115,11,.0714285714285714,1,1,0,3.67,3,.00952380000000019,-.228571438095238,.238095238095238
58,115,12,.214285714285714,1,1,0,2.77,3,.00952380000000019,-.228571438095238,.238095238095238
58,115,13,.357142857142857,1,1,0,4.34,2,-.9904762,-.228571438095238,-.761904761904762
58,115,14,.5,1,1,0,4.73,2,-.9904762,-.228571438095238,-.761904761904762
58,115,15,.642857142857143,1,1,0,4.75,4,1.0095238,-.228571438095238,1.23809523809524
58,115,16,.785714285714286,1,1,0,3.85,2,-.9904762,-.228571438095238,-.761904761904762
58,115,17,.928571428571429,1,1,0,5.12,4,1.0095238,-.228571438095238,1.23809523809524
58,115,18,1.07142857142857,1,1,0,3.52,4,1.0095238,-.228571438095238,1.23809523809524
58,115,19,1.21428571428571,1,1,0,3.16,3,.00952380000000019,-.228571438095238,.238095238095238
58,115,20,1.35714285714286,1,1,0,5.11,3,.00952380000000019,-.228571438095238,.238095238095238
58,116,0,-1.5,0,0,1,2.65,3,.00952380000000019,-.133333342857143,.142857142857143
58,116,1,-1.35714285714286,0,0,1,3.75,3,.00952380000000019,-.133333342857143,.142857142857143
58,116,2,-1.21428571428571,0,0,1,4.17,5,2.0095238,-.133333342857143,2.14285714285714
58,116,3,-1.07142857142857,0,0,1,3.62,2,-.9904762,-.133333342857143,-.857142857142857
58,116,4,-.928571428571429,0,0,1,3.86,1,-1.9904762,-.133333342857143,-1.85714285714286
58,116,5,-.785714285714286,0,0,1,4.24,2,-.9904762,-.133333342857143,-.857142857142857
58,116,6,-.642857142857143,0,0,1,4.18,2,-.9904762,-.133333342857143,-.857142857142857
58,116,7,-.5,0,0,1,3.52,4,1.0095238,-.133333342857143,1.14285714285714
58,116,8,-.357142857142857,0,0,1,2.25,0,-2.9904762,-.133333342857143,-2.85714285714286
58,116,9,-.214285714285714,0,0,1,3.71,4,1.0095238,-.133333342857143,1.14285714285714
58,116,10,-.0714285714285714,0,0,1,3.97,3,.00952380000000019,-.133333342857143,.142857142857143
58,116,11,.0714285714285714,0,0,1,3.3,3,.00952380000000019,-.133333342857143,.142857142857143
58,116,12,.214285714285714,0,0,1,3.25,3,.00952380000000019,-.133333342857143,.142857142857143
58,116,13,.357142857142857,0,0,1,4.16,5,2.0095238,-.133333342857143,2.14285714285714
58,116,14,.5,0,0,1,5.35,4,1.0095238,-.133333342857143,1.14285714285714
58,116,15,.642857142857143,0,0,1,4.18,2,-.9904762,-.133333342857143,-.857142857142857
58,116,16,.785714285714286,0,0,1,4.75,4,1.0095238,-.133333342857143,1.14285714285714
58,116,17,.928571428571429,0,0,1,3.74,1,-1.9904762,-.133333342857143,-1.85714285714286
58,116,18,1.07142857142857,0,0,1,4.58,3,.00952380000000019,-.133333342857143,.142857142857143
58,116,19,1.21428571428571,0,0,1,4.14,4,1.0095238,-.133333342857143,1.14285714285714
58,116,20,1.35714285714286,0,0,1,3.53,2,-.9904762,-.133333342857143,-.857142857142857
59,117,0,-1.5,1,1,0,7.22,3,.00952380000000019,.152380942857143,-.142857142857143
59,117,1,-1.35714285714286,1,1,0,5.4,2,-.9904762,.152380942857143,-1.14285714285714
59,117,2,-1.21428571428571,1,1,0,4.34,4,1.0095238,.152380942857143,.857142857142857
59,117,3,-1.07142857142857,1,1,0,8.61,3,.00952380000000019,.152380942857143,-.142857142857143
59,117,4,-.928571428571429,1,1,0,7.79,1,-1.9904762,.152380942857143,-2.14285714285714
59,117,5,-.785714285714286,1,1,0,5.82,3,.00952380000000019,.152380942857143,-.142857142857143
59,117,6,-.642857142857143,1,1,0,6.46,4,1.0095238,.152380942857143,.857142857142857
59,117,7,-.5,1,1,0,6.38,3,.00952380000000019,.152380942857143,-.142857142857143
59,117,8,-.357142857142857,1,1,0,6.27,4,1.0095238,.152380942857143,.857142857142857
59,117,9,-.214285714285714,1,1,0,4.71,3,.00952380000000019,.152380942857143,-.142857142857143
59,117,10,-.0714285714285714,1,1,0,6.57,3,.00952380000000019,.152380942857143,-.142857142857143
59,117,11,.0714285714285714,1,1,0,7.83,4,1.0095238,.152380942857143,.857142857142857
59,117,12,.214285714285714,1,1,0,6.47,5,2.0095238,.152380942857143,1.85714285714286
59,117,13,.357142857142857,1,1,0,6.18,3,.00952380000000019,.152380942857143,-.142857142857143
59,117,14,.5,1,1,0,6.03,3,.00952380000000019,.152380942857143,-.142857142857143
59,117,15,.642857142857143,1,1,0,7.3,3,.00952380000000019,.152380942857143,-.142857142857143
59,117,16,.785714285714286,1,1,0,7.01,3,.00952380000000019,.152380942857143,-.142857142857143
59,117,17,.928571428571429,1,1,0,4.11,4,1.0095238,.152380942857143,.857142857142857
59,117,18,1.07142857142857,1,1,0,4.83,1,-1.9904762,.152380942857143,-2.14285714285714
59,117,19,1.21428571428571,1,1,0,7.14,3,.00952380000000019,.152380942857143,-.142857142857143
59,117,20,1.35714285714286,1,1,0,8.57,4,1.0095238,.152380942857143,.857142857142857
59,118,0,-1.5,0,0,1,5.98,3,.00952380000000019,.295238085714286,-.285714285714286
59,118,1,-1.35714285714286,0,0,1,6.16,4,1.0095238,.295238085714286,.714285714285714
59,118,2,-1.21428571428571,0,0,1,5.49,3,.00952380000000019,.295238085714286,-.285714285714286
59,118,3,-1.07142857142857,0,0,1,7.03,4,1.0095238,.295238085714286,.714285714285714
59,118,4,-.928571428571429,0,0,1,7.7,3,.00952380000000019,.295238085714286,-.285714285714286
59,118,5,-.785714285714286,0,0,1,5.39,5,2.0095238,.295238085714286,1.71428571428571
59,118,6,-.642857142857143,0,0,1,4.94,3,.00952380000000019,.295238085714286,-.285714285714286
59,118,7,-.5,0,0,1,6.23,4,1.0095238,.295238085714286,.714285714285714
59,118,8,-.357142857142857,0,0,1,7.09,1,-1.9904762,.295238085714286,-2.28571428571429
59,118,9,-.214285714285714,0,0,1,6.38,3,.00952380000000019,.295238085714286,-.285714285714286
59,118,10,-.0714285714285714,0,0,1,6.47,2,-.9904762,.295238085714286,-1.28571428571429
59,118,11,.0714285714285714,0,0,1,4.34,4,1.0095238,.295238085714286,.714285714285714
59,118,12,.214285714285714,0,0,1,7.23,2,-.9904762,.295238085714286,-1.28571428571429
59,118,13,.357142857142857,0,0,1,4.25,2,-.9904762,.295238085714286,-1.28571428571429
59,118,14,.5,0,0,1,6.69,3,.00952380000000019,.295238085714286,-.285714285714286
59,118,15,.642857142857143,0,0,1,4.92,5,2.0095238,.295238085714286,1.71428571428571
59,118,16,.785714285714286,0,0,1,4.76,4,1.0095238,.295238085714286,.714285714285714
59,118,17,.928571428571429,0,0,1,4.76,4,1.0095238,.295238085714286,.714285714285714
59,118,18,1.07142857142857,0,0,1,6.29,3,.00952380000000019,.295238085714286,-.285714285714286
59,118,19,1.21428571428571,0,0,1,6.18,4,1.0095238,.295238085714286,.714285714285714
59,118,20,1.35714285714286,0,0,1,6.57,3,.00952380000000019,.295238085714286,-.285714285714286
60,119,0,-1.5,1,1,0,6.97,4,1.0095238,.485714276190476,.523809523809524
60,119,1,-1.35714285714286,1,1,0,5.77,4,1.0095238,.485714276190476,.523809523809524
60,119,2,-1.21428571428571,1,1,0,6.58,2,-.9904762,.485714276190476,-1.47619047619048
60,119,3,-1.07142857142857,1,1,0,5.3,4,1.0095238,.485714276190476,.523809523809524
60,119,4,-.928571428571429,1,1,0,5.39,3,.00952380000000019,.485714276190476,-.476190476190476
60,119,5,-.785714285714286,1,1,0,5.92,3,.00952380000000019,.485714276190476,-.476190476190476
60,119,6,-.642857142857143,1,1,0,4.74,3,.00952380000000019,.485714276190476,-.476190476190476
60,119,7,-.5,1,1,0,4.78,2,-.9904762,.485714276190476,-1.47619047619048
60,119,8,-.357142857142857,1,1,0,6.98,4,1.0095238,.485714276190476,.523809523809524
60,119,9,-.214285714285714,1,1,0,5.56,4,1.0095238,.485714276190476,.523809523809524
60,119,10,-.0714285714285714,1,1,0,6.76,4,1.0095238,.485714276190476,.523809523809524
60,119,11,.0714285714285714,1,1,0,4.46,5,2.0095238,.485714276190476,1.52380952380952
60,119,12,.214285714285714,1,1,0,5.84,5,2.0095238,.485714276190476,1.52380952380952
60,119,13,.357142857142857,1,1,0,5.72,3,.00952380000000019,.485714276190476,-.476190476190476
60,119,14,.5,1,1,0,5.72,3,.00952380000000019,.485714276190476,-.476190476190476
60,119,15,.642857142857143,1,1,0,4.54,4,1.0095238,.485714276190476,.523809523809524
60,119,16,.785714285714286,1,1,0,7.85,4,1.0095238,.485714276190476,.523809523809524
60,119,17,.928571428571429,1,1,0,6.06,1,-1.9904762,.485714276190476,-2.47619047619048
60,119,18,1.07142857142857,1,1,0,4.7,3,.00952380000000019,.485714276190476,-.476190476190476
60,119,19,1.21428571428571,1,1,0,4.54,4,1.0095238,.485714276190476,.523809523809524
60,119,20,1.35714285714286,1,1,0,5.1,4,1.0095238,.485714276190476,.523809523809524
60,120,0,-1.5,0,0,1,6.88,2,-.9904762,.152380942857143,-1.14285714285714
60,120,1,-1.35714285714286,0,0,1,4.17,2,-.9904762,.152380942857143,-1.14285714285714
60,120,2,-1.21428571428571,0,0,1,4.75,5,2.0095238,.152380942857143,1.85714285714286
60,120,3,-1.07142857142857,0,0,1,4.33,4,1.0095238,.152380942857143,.857142857142857
60,120,4,-.928571428571429,0,0,1,4.98,4,1.0095238,.152380942857143,.857142857142857
60,120,5,-.785714285714286,0,0,1,4.68,4,1.0095238,.152380942857143,.857142857142857
60,120,6,-.642857142857143,0,0,1,5.58,3,.00952380000000019,.152380942857143,-.142857142857143
60,120,7,-.5,0,0,1,3.9,4,1.0095238,.152380942857143,.857142857142857
60,120,8,-.357142857142857,0,0,1,5.88,3,.00952380000000019,.152380942857143,-.142857142857143
60,120,9,-.214285714285714,0,0,1,4.74,3,.00952380000000019,.152380942857143,-.142857142857143
60,120,10,-.0714285714285714,0,0,1,4.37,3,.00952380000000019,.152380942857143,-.142857142857143
60,120,11,.0714285714285714,0,0,1,5.47,2,-.9904762,.152380942857143,-1.14285714285714
60,120,12,.214285714285714,0,0,1,5.57,4,1.0095238,.152380942857143,.857142857142857
60,120,13,.357142857142857,0,0,1,4.37,3,.00952380000000019,.152380942857143,-.142857142857143
60,120,14,.5,0,0,1,4.35,3,.00952380000000019,.152380942857143,-.142857142857143
60,120,15,.642857142857143,0,0,1,3.54,3,.00952380000000019,.152380942857143,-.142857142857143
60,120,16,.785714285714286,0,0,1,6.74,4,1.0095238,.152380942857143,.857142857142857
60,120,17,.928571428571429,0,0,1,5.97,3,.00952380000000019,.152380942857143,-.142857142857143
60,120,18,1.07142857142857,0,0,1,6.22,2,-.9904762,.152380942857143,-1.14285714285714
60,120,19,1.21428571428571,0,0,1,5.37,3,.00952380000000019,.152380942857143,-.142857142857143
60,120,20,1.35714285714286,0,0,1,4.44,2,-.9904762,.152380942857143,-1.14285714285714
61,121,0,-1.5,1,1,0,5,1,-1.9904762,-.18095239047619,-1.80952380952381
61,121,1,-1.35714285714286,1,1,0,6.61,4,1.0095238,-.18095239047619,1.19047619047619
61,121,2,-1.21428571428571,1,1,0,5.85,4,1.0095238,-.18095239047619,1.19047619047619
61,121,3,-1.07142857142857,1,1,0,5.72,2,-.9904762,-.18095239047619,-.80952380952381
61,121,4,-.928571428571429,1,1,0,4.27,2,-.9904762,-.18095239047619,-.80952380952381
61,121,5,-.785714285714286,1,1,0,4.12,3,.00952380000000019,-.18095239047619,.19047619047619
61,121,6,-.642857142857143,1,1,0,6.13,4,1.0095238,-.18095239047619,1.19047619047619
61,121,7,-.5,1,1,0,7.2,3,.00952380000000019,-.18095239047619,.19047619047619
61,121,8,-.357142857142857,1,1,0,5.55,2,-.9904762,-.18095239047619,-.80952380952381
61,121,9,-.214285714285714,1,1,0,2.84,2,-.9904762,-.18095239047619,-.80952380952381
61,121,10,-.0714285714285714,1,1,0,5.94,4,1.0095238,-.18095239047619,1.19047619047619
61,121,11,.0714285714285714,1,1,0,5.98,4,1.0095238,-.18095239047619,1.19047619047619
61,121,12,.214285714285714,1,1,0,5.79,3,.00952380000000019,-.18095239047619,.19047619047619
61,121,13,.357142857142857,1,1,0,5.15,4,1.0095238,-.18095239047619,1.19047619047619
61,121,14,.5,1,1,0,3.38,3,.00952380000000019,-.18095239047619,.19047619047619
61,121,15,.642857142857143,1,1,0,4.04,1,-1.9904762,-.18095239047619,-1.80952380952381
61,121,16,.785714285714286,1,1,0,4.15,3,.00952380000000019,-.18095239047619,.19047619047619
61,121,17,.928571428571429,1,1,0,5.06,2,-.9904762,-.18095239047619,-.80952380952381
61,121,18,1.07142857142857,1,1,0,4.9,3,.00952380000000019,-.18095239047619,.19047619047619
61,121,19,1.21428571428571,1,1,0,2.62,2,-.9904762,-.18095239047619,-.80952380952381
61,121,20,1.35714285714286,1,1,0,5.65,3,.00952380000000019,-.18095239047619,.19047619047619
61,122,0,-1.5,0,0,1,3.72,2,-.9904762,.152380942857143,-1.14285714285714
61,122,1,-1.35714285714286,0,0,1,6.32,3,.00952380000000019,.152380942857143,-.142857142857143
61,122,2,-1.21428571428571,0,0,1,5.07,2,-.9904762,.152380942857143,-1.14285714285714
61,122,3,-1.07142857142857,0,0,1,5.06,4,1.0095238,.152380942857143,.857142857142857
61,122,4,-.928571428571429,0,0,1,3.55,3,.00952380000000019,.152380942857143,-.142857142857143
61,122,5,-.785714285714286,0,0,1,5.38,3,.00952380000000019,.152380942857143,-.142857142857143
61,122,6,-.642857142857143,0,0,1,5.52,5,2.0095238,.152380942857143,1.85714285714286
61,122,7,-.5,0,0,1,5.48,4,1.0095238,.152380942857143,.857142857142857
61,122,8,-.357142857142857,0,0,1,6.02,3,.00952380000000019,.152380942857143,-.142857142857143
61,122,9,-.214285714285714,0,0,1,5.05,2,-.9904762,.152380942857143,-1.14285714285714
61,122,10,-.0714285714285714,0,0,1,4.75,3,.00952380000000019,.152380942857143,-.142857142857143
61,122,11,.0714285714285714,0,0,1,5.07,4,1.0095238,.152380942857143,.857142857142857
61,122,12,.214285714285714,0,0,1,6.05,4,1.0095238,.152380942857143,.857142857142857
61,122,13,.357142857142857,0,0,1,4.11,4,1.0095238,.152380942857143,.857142857142857
61,122,14,.5,0,0,1,4.88,3,.00952380000000019,.152380942857143,-.142857142857143
61,122,15,.642857142857143,0,0,1,5.41,4,1.0095238,.152380942857143,.857142857142857
61,122,16,.785714285714286,0,0,1,5.24,2,-.9904762,.152380942857143,-1.14285714285714
61,122,17,.928571428571429,0,0,1,6.45,3,.00952380000000019,.152380942857143,-.142857142857143
61,122,18,1.07142857142857,0,0,1,4.8,2,-.9904762,.152380942857143,-1.14285714285714
61,122,19,1.21428571428571,0,0,1,6.57,3,.00952380000000019,.152380942857143,-.142857142857143
61,122,20,1.35714285714286,0,0,1,5.33,3,.00952380000000019,.152380942857143,-.142857142857143
62,123,0,-1.5,1,1,0,4.15,3,.00952380000000019,-.371428580952381,.380952380952381
62,123,1,-1.35714285714286,1,1,0,3.51,2,-.9904762,-.371428580952381,-.619047619047619
62,123,2,-1.21428571428571,1,1,0,3.53,1,-1.9904762,-.371428580952381,-1.61904761904762
62,123,3,-1.07142857142857,1,1,0,5.7,3,.00952380000000019,-.371428580952381,.380952380952381
62,123,4,-.928571428571429,1,1,0,5.71,3,.00952380000000019,-.371428580952381,.380952380952381
62,123,5,-.785714285714286,1,1,0,5.59,4,1.0095238,-.371428580952381,1.38095238095238
62,123,6,-.642857142857143,1,1,0,4.52,3,.00952380000000019,-.371428580952381,.380952380952381
62,123,7,-.5,1,1,0,5.53,5,2.0095238,-.371428580952381,2.38095238095238
62,123,8,-.357142857142857,1,1,0,5.55,1,-1.9904762,-.371428580952381,-1.61904761904762
62,123,9,-.214285714285714,1,1,0,6.16,0,-2.9904762,-.371428580952381,-2.61904761904762
62,123,10,-.0714285714285714,1,1,0,4.52,4,1.0095238,-.371428580952381,1.38095238095238
62,123,11,.0714285714285714,1,1,0,3.37,1,-1.9904762,-.371428580952381,-1.61904761904762
62,123,12,.214285714285714,1,1,0,5.23,2,-.9904762,-.371428580952381,-.619047619047619
62,123,13,.357142857142857,1,1,0,5.34,3,.00952380000000019,-.371428580952381,.380952380952381
62,123,14,.5,1,1,0,3.09,3,.00952380000000019,-.371428580952381,.380952380952381
62,123,15,.642857142857143,1,1,0,5.59,3,.00952380000000019,-.371428580952381,.380952380952381
62,123,16,.785714285714286,1,1,0,5.64,2,-.9904762,-.371428580952381,-.619047619047619
62,123,17,.928571428571429,1,1,0,4.74,4,1.0095238,-.371428580952381,1.38095238095238
62,123,18,1.07142857142857,1,1,0,5.59,3,.00952380000000019,-.371428580952381,.380952380952381
62,123,19,1.21428571428571,1,1,0,4.77,2,-.9904762,-.371428580952381,-.619047619047619
62,123,20,1.35714285714286,1,1,0,5.56,3,.00952380000000019,-.371428580952381,.380952380952381
62,124,0,-1.5,0,0,1,4.02,3,.00952380000000019,.0571428476190478,-.0476190476190476
62,124,1,-1.35714285714286,0,0,1,3.97,2,-.9904762,.0571428476190478,-1.04761904761905
62,124,2,-1.21428571428571,0,0,1,4.48,3,.00952380000000019,.0571428476190478,-.0476190476190476
62,124,3,-1.07142857142857,0,0,1,4.63,4,1.0095238,.0571428476190478,.952380952380952
62,124,4,-.928571428571429,0,0,1,4.24,4,1.0095238,.0571428476190478,.952380952380952
62,124,5,-.785714285714286,0,0,1,2.75,4,1.0095238,.0571428476190478,.952380952380952
62,124,6,-.642857142857143,0,0,1,4.99,4,1.0095238,.0571428476190478,.952380952380952
62,124,7,-.5,0,0,1,5.32,3,.00952380000000019,.0571428476190478,-.0476190476190476
62,124,8,-.357142857142857,0,0,1,2.22,2,-.9904762,.0571428476190478,-1.04761904761905
62,124,9,-.214285714285714,0,0,1,5.92,3,.00952380000000019,.0571428476190478,-.0476190476190476
62,124,10,-.0714285714285714,0,0,1,5.38,3,.00952380000000019,.0571428476190478,-.0476190476190476
62,124,11,.0714285714285714,0,0,1,4.37,3,.00952380000000019,.0571428476190478,-.0476190476190476
62,124,12,.214285714285714,0,0,1,4.18,3,.00952380000000019,.0571428476190478,-.0476190476190476
62,124,13,.357142857142857,0,0,1,4.71,3,.00952380000000019,.0571428476190478,-.0476190476190476
62,124,14,.5,0,0,1,5.38,2,-.9904762,.0571428476190478,-1.04761904761905
62,124,15,.642857142857143,0,0,1,5.91,3,.00952380000000019,.0571428476190478,-.0476190476190476
62,124,16,.785714285714286,0,0,1,5.13,2,-.9904762,.0571428476190478,-1.04761904761905
62,124,17,.928571428571429,0,0,1,4.56,4,1.0095238,.0571428476190478,.952380952380952
62,124,18,1.07142857142857,0,0,1,3.85,2,-.9904762,.0571428476190478,-1.04761904761905
62,124,19,1.21428571428571,0,0,1,5.35,4,1.0095238,.0571428476190478,.952380952380952
62,124,20,1.35714285714286,0,0,1,5.43,3,.00952380000000019,.0571428476190478,-.0476190476190476
63,125,0,-1.5,1,1,0,4.54,4,1.0095238,-.085714295238095,1.0952380952381
